player_name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,GW,club_name,position_index,position,season
Marcos Rojo,0,27,0,0,0,5,0,1,25,0.2,0,0,287,0,0,158,0,1,0,0.6,6,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,32,0,0,9,0,0,0,0,1,0,16,0,5468,0,1,0,1,4,0,1,989,1156,167,49,True,0,0,16,Manchester United,2,Centre-Back,2018/2019
Marcus Bettinelli,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,158,0,0,0,0,0,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,0,0,0,14,0,0,0,0,0,0,16,0,29051,0,0,0,1,4,0,0,-771,99,870,44,False,0,0,16,Fulham FC,1,Goalkeeper,2018/2019
Marcus Rashford,2,34,0,1,2,46,0,1,27,35.2,3,0,305,0,0,158,1,1,1,19.6,79.6,3,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,83,0,0,9,0,0,0,0,7,0,16,0,347682,7,0,1,1,4,81,14,49879,56909,7030,68,True,0,0,16,Manchester United,5,Centre-Forward,2018/2019
Marc Albrighton,0,12,0,0,0,0,0,0,8,12,1,0,224,0,0,157,2,1,0,1.6,4.4,1,2018-12-08T19:45:00Z,08 Dec 19:45,0,0,34,0,0,17,0,0,0,0,2,0,16,0,26231,4,2,0,2,0,0,0,-650,304,954,51,True,0,1,16,Leicester City,3,Right Midfield,2018/2019
Marc Navarro,0,0,0,0,0,0,0,0,0,0,0,0,385,0,0,156,0,0,0,0,0,0,2018-12-10T20:00:00Z,10 Dec 20:00,0,0,0,0,0,8,0,0,0,0,0,0,16,0,3174,0,0,0,2,2,0,0,-40,18,58,43,False,0,0,16,Watford FC,2,Right-Back,2018/2019
Marc Pugh,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,152,0,0,0,0,0,0,2018-12-08T12:30:00Z,08 Dec 12:30,0,0,0,0,0,12,0,0,0,0,0,0,16,0,24699,0,0,0,4,0,0,0,-300,250,550,43,True,0,0,16,AFC Bournemouth,4,Left Winger,2018/2019
Mario Lemina,0,46,0,0,0,10,0,2,37,6.3,1,0,344,0,0,154,3,1,0,2.2,5.4,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,90,0,0,5,0,0,0,0,8,0,16,0,13022,2,1,1,0,1,10,2,106,487,381,48,False,0,0,16,Southampton FC,3,Defensive Midfield,2018/2019
Marko Arnautovic,0,0,0,0,0,0,0,0,0,0,0,0,417,0,0,160,0,0,0,0,0,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,0,0,0,7,0,0,0,0,0,0,16,0,643833,0,0,0,2,3,0,0,-713753,2400,716153,70,True,0,0,16,West Ham United,5,Centre-Forward,2018/2019
Mark Noble,0,55,0,0,0,14,0,1,51,4.3,2,0,411,0,0,160,1,2,0,1.8,13.4,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,90,0,0,7,0,0,0,0,13,0,16,0,15017,5,1,0,2,3,0,2,-174,289,463,49,True,0,0,16,West Ham United,3,Central Midfield,2018/2019
Martin Dubravka,0,39,0,0,0,15,0,1,27,0,0,0,309,0,1,159,0,2,0,3.2,32,0,2018-12-09T16:00:00Z,09 Dec 16:00,0,0,90,0,0,20,0,0,0,0,7,0,16,4,33935,0,0,0,2,1,0,2,-227,793,1020,50,True,0,0,16,Newcastle United,1,Goalkeeper,2018/2019
Martin Kelly,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,160,0,0,0,0,0,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,0,0,0,19,0,0,0,0,0,0,16,0,339804,0,0,0,2,3,0,0,-4734,3470,8204,39,False,0,0,16,Crystal Palace,2,Right-Back,2018/2019
Martín Montoya,0,0,0,0,0,0,0,0,0,0,0,0,503,0,0,153,0,0,0,0,0,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,0,0,0,4,0,0,0,0,0,0,16,0,7565,0,0,0,0,1,0,0,-17,126,143,43,False,0,0,16,Brighton & Hove Albion,2,Right-Back,2018/2019
Mason Holgate,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,156,0,0,0,0,0,0,2018-12-10T20:00:00Z,10 Dec 20:00,0,0,0,0,0,18,0,0,0,0,0,0,16,0,8033,0,0,0,2,2,0,0,-119,72,191,44,True,0,0,16,Everton FC,2,Centre-Back,2018/2019
Matej Vydra,0,0,0,0,0,0,0,0,0,0,0,0,495,0,0,153,0,0,0,0,0,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,0,0,0,3,0,0,0,0,0,0,16,0,2542,0,0,0,0,1,0,0,-70,50,120,57,True,0,0,16,Burnley FC,5,Centre-Forward,2018/2019
Mateo Kovacic,0,18,0,0,0,9,1,2,16,1.3,2,0,499,0,0,155,0,0,0,1.4,12.6,0,2018-12-08T17:30:00Z,08 Dec 17:30,0,0,64,0,0,13,0,0,0,0,3,0,16,0,45810,1,0,0,0,2,0,3,-1027,437,1464,58,True,0,0,16,Chelsea FC,3,Central Midfield,2018/2019
Mathew Ryan,0,40,0,0,0,16,0,3,19,0,0,0,47,0,0,153,0,1,0,2.5,24.8,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,90,0,0,4,0,0,0,0,11,0,16,3,345912,0,0,0,0,1,0,3,-8013,2165,10178,46,False,0,0,16,Brighton & Hove Albion,1,Goalkeeper,2018/2019
Mathias Jorgensen,0,26,0,0,0,13,0,4,20,0.1,0,0,195,0,0,151,0,1,0,1.8,17.6,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,90,0,0,1,0,0,0,0,5,0,16,0,177767,0,2,0,0,1,0,2,1500,3690,2190,44,False,0,0,16,Huddersfield Town,2,Centre-Back,2018/2019
Matteo Darmian,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,158,0,0,0,0,0,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,0,0,0,9,0,0,0,0,0,0,16,0,13166,0,0,0,1,4,0,0,1165,1492,327,46,True,0,0,16,Manchester United,2,Right-Back,2018/2019
Matthew Connolly,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,154,0,0,0,0,0,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,0,0,0,16,0,0,0,0,0,0,16,0,66235,0,0,0,0,1,0,0,1983,3444,1461,38,True,0,0,16,Cardiff City,2,Centre-Back,2018/2019
Matthew Lowton,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,153,0,0,0,0,0,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,0,0,0,3,0,0,0,0,0,0,16,0,18727,0,0,0,0,1,0,0,-438,196,634,47,True,0,0,16,Burnley FC,2,Right-Back,2018/2019
Matty James,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,157,0,0,0,0,0,0,2018-12-08T19:45:00Z,08 Dec 19:45,0,0,0,0,0,17,0,0,0,0,0,0,16,0,1047,0,0,0,2,0,0,0,-17,22,39,44,True,0,0,16,Leicester City,3,Central Midfield,2018/2019
Matt Doherty,0,33,0,0,0,17,0,3,26,3.4,0,0,425,0,0,159,2,1,1,10.2,43,0,2018-12-09T16:00:00Z,09 Dec 16:00,0,0,90,0,0,15,0,0,0,0,5,0,16,0,1168889,2,0,1,2,1,56,7,112780,121732,8952,50,False,1,1,16,Wolverhampton Wanderers,2,Right-Back,2018/2019
Matt Ritchie,0,47,0,0,0,15,0,3,34,6.5,0,0,317,0,0,159,1,2,0,2,11.8,0,2018-12-09T16:00:00Z,09 Dec 16:00,0,0,90,0,1,20,0,0,0,0,6,0,16,0,24882,0,2,0,2,1,2,2,-425,396,821,58,True,0,0,16,Newcastle United,3,Right Midfield,2018/2019
Matt Targett,0,40,0,0,1,23,0,6,28,54.4,0,0,479,0,0,154,0,1,0,9,25,4,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,90,0,3,5,0,0,0,0,4,0,16,0,3658,1,3,1,0,1,11,3,-14,58,72,42,False,0,0,16,Southampton FC,2,Left-Back,2018/2019
Maxime Le Marchand,0,0,0,0,0,0,0,0,0,0,0,0,455,0,0,158,0,0,0,0,0,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,0,0,0,14,0,0,0,0,0,0,16,0,12195,0,0,0,1,4,0,0,360,768,408,42,False,0,0,16,Fulham FC,2,Centre-Back,2018/2019
Max Meyer,1,35,0,0,0,18,0,1,26,27.2,1,0,486,0,0,160,2,3,0,11,26.4,2,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,83,0,1,19,0,0,0,0,5,0,16,0,12833,2,0,0,2,3,56,5,-113,206,319,56,False,0,0,16,Crystal Palace,4,Attacking Midfield,2018/2019
Maya Yoshida,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,154,0,0,0,0,0,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,0,0,0,5,0,0,0,0,0,0,16,0,44655,0,0,0,0,1,0,0,4944,6517,1573,41,False,0,0,16,Southampton FC,2,Centre-Back,2018/2019
Mesut Özil,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,151,0,0,0,0,0,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,0,0,0,10,0,0,0,0,0,0,16,0,183661,0,0,0,0,1,0,0,-28646,740,29386,81,True,0,0,16,Arsenal FC,4,Attacking Midfield,2018/2019
Michael Keane,0,47,0,0,0,13,0,6,41,1,0,0,162,0,0,156,1,2,0,2.3,21.6,0,2018-12-10T20:00:00Z,10 Dec 20:00,0,0,90,0,0,18,0,0,0,0,4,0,16,0,296349,0,0,0,2,2,0,1,18603,31992,13389,51,True,0,0,16,Everton FC,2,Centre-Back,2018/2019
Michael Obafemi,0,0,0,0,0,0,0,0,0,0,0,0,550,0,0,154,0,0,0,0,0,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,0,0,0,5,0,0,0,0,0,0,16,0,958,0,0,0,0,1,0,0,-181,94,275,50,False,0,0,16,Southampton FC,5,Centre-Forward,2018/2019
Michail Antonio,0,0,0,0,0,0,0,0,0,0,0,0,415,0,0,160,0,0,0,0,0,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,0,0,0,7,0,0,0,0,0,0,16,0,51609,0,0,0,2,3,0,0,1877,2585,708,68,True,0,0,16,West Ham United,4,Right Winger,2018/2019
Michel Vorm,0,0,0,0,0,0,0,0,0,0,0,0,352,0,0,157,0,0,0,0,0,0,2018-12-08T19:45:00Z,08 Dec 19:45,0,0,0,0,0,11,0,0,0,0,0,0,16,0,5372,0,0,0,2,0,0,0,-51,21,72,48,False,0,0,16,Tottenham Hotspur,1,Goalkeeper,2018/2019
Miguel Britos,0,0,0,0,0,0,0,0,0,0,0,0,379,0,0,156,0,0,0,0,0,0,2018-12-10T20:00:00Z,10 Dec 20:00,0,0,0,0,0,8,0,0,0,0,0,0,16,0,2437,0,0,0,2,2,0,0,-39,10,49,44,False,0,0,16,Watford FC,2,Centre-Back,2018/2019
Mohamed Diamé,0,21,0,0,0,13,0,0,16,12.1,1,0,319,0,0,159,1,2,0,2.9,5.6,1,2018-12-09T16:00:00Z,09 Dec 16:00,0,0,90,0,0,20,0,0,0,0,6,0,16,0,5545,0,2,0,2,1,11,2,2,186,184,49,True,0,0,16,Newcastle United,3,Central Midfield,2018/2019
Mohamed Elneny,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,151,0,0,0,0,0,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,0,0,0,10,0,0,0,0,0,0,16,0,131417,0,0,0,0,1,0,0,-2747,630,3377,43,True,0,0,16,Arsenal FC,3,Defensive Midfield,2018/2019
Mohamed Elyounoussi,0,0,0,0,0,0,0,0,0,0,0,0,346,0,0,154,0,0,0,0,0,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,0,0,0,5,0,0,0,0,0,0,16,0,8252,0,0,0,0,1,0,0,-79,80,159,61,False,0,0,16,Southampton FC,4,Left Winger,2018/2019
Mohamed Salah,0,46,0,0,3,70,1,0,38,28.9,5,0,253,0,0,152,0,0,3,21.9,107,2,2018-12-08T12:30:00Z,08 Dec 12:30,0,0,90,2,0,2,0,0,0,0,3,0,16,0,2055754,2,0,1,4,0,83,21,-32078,34666,66744,130,False,1,0,16,Liverpool FC,4,Right Winger,2018/2019
Morgan Gibbs-White,0,15,0,0,0,2,0,0,13,16,0,0,448,0,0,159,1,0,0,2.6,2,1,2018-12-09T16:00:00Z,09 Dec 16:00,0,0,30,0,0,15,0,0,0,0,1,0,16,0,32767,1,0,0,2,1,8,1,6850,8245,1395,43,False,0,0,16,Wolverhampton Wanderers,3,Central Midfield,2018/2019
Morgan Schneiderlin,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,156,0,0,0,0,0,0,2018-12-10T20:00:00Z,10 Dec 20:00,0,0,0,0,0,18,0,0,0,0,0,0,16,0,83767,0,0,0,2,2,0,0,-4627,116,4743,43,True,0,0,16,Everton FC,3,Defensive Midfield,2018/2019
Moussa Sissoko,0,35,0,0,0,3,1,5,23,3.7,0,0,369,0,0,157,2,0,0,1.8,12,0,2018-12-08T19:45:00Z,08 Dec 19:45,0,0,90,0,0,11,0,0,0,0,8,0,16,0,15598,5,0,0,2,0,2,3,-133,1274,1407,49,False,0,0,16,Tottenham Hotspur,3,Central Midfield,2018/2019
N'Golo Kanté,0,37,0,0,1,31,1,5,27,21.3,1,0,126,0,0,155,1,0,1,9.1,50.4,2,2018-12-08T17:30:00Z,08 Dec 17:30,0,0,90,0,0,13,0,0,0,0,7,0,16,0,952692,4,0,0,0,2,19,9,-10630,13710,24340,49,True,1,0,16,Chelsea FC,3,Central Midfield,2018/2019
Nacho Monreal,0,15,0,0,0,3,0,1,14,0.4,0,0,5,0,0,151,1,0,0,0.4,4,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,24,0,0,10,0,0,0,0,4,0,16,0,50340,0,0,0,0,1,0,1,-2299,265,2564,54,True,0,0,16,Arsenal FC,2,Left-Back,2018/2019
Nahki Wells,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,153,0,0,0,0,0,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,0,0,0,3,0,0,0,0,0,0,16,0,58537,0,0,0,0,1,0,0,-839,16,855,45,True,0,0,16,Burnley FC,5,Centre-Forward,2018/2019
Nampalys Mendy,0,31,0,0,0,9,0,2,28,3.1,1,0,527,0,0,157,1,2,0,0.6,2.4,0,2018-12-08T19:45:00Z,08 Dec 19:45,0,0,78,0,0,17,0,0,0,0,2,0,16,0,76706,1,0,0,2,0,0,1,2396,6107,3711,45,True,0,1,16,Leicester City,3,Defensive Midfield,2018/2019
Nathaniel Chalobah,0,12,0,0,0,4,0,4,10,0.8,0,0,387,0,0,156,0,1,0,1,8.8,0,2018-12-10T20:00:00Z,10 Dec 20:00,0,0,16,0,0,8,0,0,0,0,3,0,16,0,7337,1,1,0,2,2,0,0,-41,165,206,45,False,0,1,16,Watford FC,3,Defensive Midfield,2018/2019
Nathaniel Clyne,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,152,0,0,0,0,0,0,2018-12-08T12:30:00Z,08 Dec 12:30,0,0,0,0,0,2,0,0,0,0,0,0,16,0,14168,0,0,0,4,0,0,0,-149,51,200,46,False,0,0,16,Liverpool FC,2,Right-Back,2018/2019
Nathaniel Mendez-Laing,0,18,0,0,0,10,1,1,13,21.7,3,0,100,0,0,154,1,0,0,6,10.8,2,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,66,0,0,16,0,0,0,0,3,0,16,0,1198,2,1,1,0,1,27,3,11,32,21,48,True,0,0,16,Cardiff City,4,Right Winger,2018/2019
Nathan Aké,0,29,0,0,0,5,0,5,25,0.2,0,0,31,0,0,152,1,4,0,1.9,16.8,0,2018-12-08T12:30:00Z,08 Dec 12:30,0,0,90,0,0,12,0,0,0,0,4,0,16,0,277022,0,0,0,4,0,2,-1,-6525,3423,9948,50,True,0,1,16,AFC Bournemouth,2,Centre-Back,2018/2019
Nathan Redmond,0,33,0,0,0,1,0,0,23,8.2,1,0,343,0,0,154,1,1,0,2.1,3,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,90,0,0,5,0,0,0,0,2,0,16,0,18335,5,0,0,0,1,10,2,1363,2034,671,52,False,0,0,16,Southampton FC,4,Left Winger,2018/2019
Neeskens Kebano,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,158,0,0,0,0,0,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,0,0,0,14,0,0,0,0,0,0,16,0,3077,0,0,0,1,4,0,0,-26,13,39,44,False,0,0,16,Fulham FC,4,Attacking Midfield,2018/2019
Neil Etheridge,0,31,0,0,2,24,1,0,7,0,0,0,88,0,0,154,0,0,0,1,10.2,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,90,0,0,16,0,0,0,0,13,0,16,1,330218,0,0,0,0,1,0,8,-4644,1633,6277,45,True,0,0,16,Cardiff City,1,Goalkeeper,2018/2019
Nemanja Matic,0,85,0,0,0,13,0,2,80,3.7,0,0,296,0,0,158,1,1,0,1.6,12,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,90,0,0,9,0,0,0,0,7,0,16,0,37944,1,0,0,1,4,0,2,-192,990,1182,50,True,0,0,16,Manchester United,3,Defensive Midfield,2018/2019
Nick Pope,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,153,0,0,0,0,0,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,0,0,0,3,0,0,0,0,0,0,16,0,10750,0,0,0,0,1,0,0,-82,20,102,49,True,0,0,16,Burnley FC,1,Goalkeeper,2018/2019
Nicolás Otamendi,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,155,0,0,0,0,0,0,2018-12-08T17:30:00Z,08 Dec 17:30,0,0,0,0,0,6,0,0,0,0,0,0,16,0,153488,0,0,0,0,2,0,0,-724,830,1554,61,False,0,0,16,Manchester City,2,Centre-Back,2018/2019
Oleksandr Zinchenko,0,0,0,0,0,0,0,0,0,0,0,0,279,0,0,155,0,0,0,0,0,0,2018-12-08T17:30:00Z,08 Dec 17:30,0,0,0,0,0,6,0,0,0,0,0,0,16,0,1860,0,0,0,0,2,0,0,-36,5,41,48,False,0,0,16,Manchester City,2,Left-Back,2018/2019
Oliver Skipp,0,0,0,0,0,0,0,0,0,0,0,0,540,0,0,157,0,0,0,0,0,0,2018-12-08T19:45:00Z,08 Dec 19:45,0,0,0,0,0,11,0,0,0,0,0,0,16,0,328,0,0,0,2,0,0,0,-1,19,20,45,False,0,0,16,Tottenham Hotspur,3,Defensive Midfield,2018/2019
Olivier Giroud,0,1,0,0,0,3,0,0,1,0.1,0,0,133,0,0,155,0,0,0,0,0.2,0,2018-12-08T17:30:00Z,08 Dec 17:30,0,0,1,0,0,13,0,0,0,0,0,0,16,0,123902,0,0,0,0,2,0,1,-2737,1926,4663,77,True,0,0,16,Chelsea FC,5,Centre-Forward,2018/2019
Omar Bogle,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,154,0,0,0,0,0,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,0,0,0,16,0,0,0,0,0,0,16,0,8242,0,0,0,0,1,0,0,-113,16,129,45,True,0,0,16,Cardiff City,5,Centre-Forward,2018/2019
Oumar Niasse,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,156,0,0,0,0,0,0,2018-12-10T20:00:00Z,10 Dec 20:00,0,0,0,0,0,18,0,0,0,0,0,0,16,0,19088,0,0,0,2,2,0,0,-279,170,449,50,True,0,0,16,Cardiff City,5,Centre-Forward,2018/2019
Pablo Zabaleta,0,51,0,0,0,15,0,6,38,7.9,0,0,405,0,0,160,1,2,0,3.2,19.4,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,90,0,1,7,0,0,0,0,9,0,16,0,156594,2,2,1,2,3,5,1,-2030,3461,5491,43,True,0,0,16,West Ham United,2,Right-Back,2018/2019
Pape Souaré,0,0,0,0,0,0,0,0,0,0,0,0,443,0,0,160,0,0,0,0,0,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,0,0,0,19,0,0,0,0,0,0,16,0,4130,0,0,0,2,3,0,0,-35,18,53,42,False,0,0,16,Crystal Palace,2,Left-Back,2018/2019
Pascal Groß,0,36,0,0,0,11,0,2,29,21.8,0,0,59,0,0,153,1,1,0,3.6,10,2,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,78,0,0,4,0,0,0,0,0,0,16,0,95017,0,0,1,0,1,4,2,-824,574,1398,67,False,0,0,16,Brighton & Hove Albion,4,Attacking Midfield,2018/2019
Patrick van Aanholt,0,19,0,0,0,5,0,3,15,1.3,0,0,142,0,0,160,0,1,0,0.5,3.4,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,54,0,0,19,0,0,0,0,4,0,16,0,235654,0,0,0,2,3,0,1,178,7831,7653,54,False,0,0,16,Crystal Palace,2,Left-Back,2018/2019
Paulo Gazzaniga,0,0,0,0,0,0,0,0,0,0,0,0,536,0,0,157,0,0,0,0,0,0,2018-12-08T19:45:00Z,08 Dec 19:45,0,0,0,0,0,11,0,0,0,0,0,0,16,0,2310,0,0,0,2,0,0,0,-74,24,98,45,False,0,0,16,Tottenham Hotspur,1,Goalkeeper,2018/2019
Paul Dummett,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,159,0,0,0,0,0,0,2018-12-09T16:00:00Z,09 Dec 16:00,0,0,0,0,0,20,0,0,0,0,0,0,16,0,9198,0,0,0,2,1,0,0,-421,24,445,44,True,0,0,16,Newcastle United,2,Left-Back,2018/2019
Paul Pogba,0,0,0,0,0,0,0,0,0,0,0,0,302,0,0,158,0,0,0,0,0,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,0,0,0,9,0,0,0,0,0,0,16,0,613949,0,0,0,1,4,0,0,-11570,13035,24605,79,True,0,0,16,Manchester United,3,Central Midfield,2018/2019
Pedro Obiang,0,1,0,0,0,4,0,0,1,0.3,0,0,413,0,0,160,1,0,0,0.2,1.2,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,6,0,0,7,0,0,0,0,0,0,16,0,62664,0,1,0,2,3,0,1,-2267,414,2681,44,True,0,0,16,West Ham United,3,Central Midfield,2018/2019
Pedro Rodríguez Ledesma,0,32,1,0,0,10,1,3,25,19.9,1,0,125,0,0,155,3,0,0,6.5,18,1,2018-12-08T17:30:00Z,08 Dec 17:30,0,0,90,1,2,13,0,0,0,0,4,0,16,0,269600,0,0,0,0,2,27,2,-10955,9109,20064,63,True,0,1,16,Chelsea FC,4,Right Winger,2018/2019
Petr Cech,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,151,0,0,0,0,0,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,0,0,0,10,0,0,0,0,0,0,16,0,80100,0,0,0,0,1,0,0,-1317,604,1921,49,True,0,0,16,Arsenal FC,1,Goalkeeper,2018/2019
Philip Billing,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,151,0,0,0,0,0,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,0,0,0,1,0,0,0,0,0,0,16,0,117869,0,0,0,0,1,0,0,-17119,961,18080,45,False,0,0,16,Huddersfield Town,3,Central Midfield,2018/2019
Phil Bardsley,0,29,0,0,0,15,1,4,22,1.7,0,0,75,0,0,153,2,0,0,0.8,6,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,90,0,0,3,0,0,0,0,2,0,16,0,6326,0,0,0,0,1,0,5,40,140,100,42,True,0,1,16,Burnley FC,2,Right-Back,2018/2019
Phil Foden,0,1,0,0,0,6,0,0,1,0.3,1,0,277,0,0,155,0,0,0,0.3,3,0,2018-12-08T17:30:00Z,08 Dec 17:30,0,0,6,0,0,6,0,0,0,0,0,0,16,0,7123,0,1,0,0,2,0,1,-193,62,255,46,False,0,0,16,Manchester City,3,Central Midfield,2018/2019
Phil Jagielka,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,156,0,0,0,0,0,0,2018-12-10T20:00:00Z,10 Dec 20:00,0,0,0,0,0,18,0,0,0,0,0,0,16,0,28903,0,0,0,2,2,0,0,-234,176,410,43,True,0,0,16,Everton FC,2,Centre-Back,2018/2019
Phil Jones,0,76,0,0,0,16,0,5,71,0.8,0,0,285,0,1,158,0,1,0,1.6,14.8,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,90,0,0,9,0,0,0,0,9,0,16,0,29229,0,0,0,1,4,0,2,-377,171,548,51,True,0,0,16,Manchester United,2,Centre-Back,2018/2019
Pierre-Emerick Aubameyang,1,17,1,2,0,9,1,1,13,13.3,0,0,23,0,0,151,1,0,0,9.6,13.4,1,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,90,1,0,10,0,0,0,0,1,0,16,0,2085226,0,0,2,0,1,69,5,623808,637087,13279,114,True,0,0,16,Arsenal FC,5,Centre-Forward,2018/2019
Pontus Dahlberg,0,0,0,0,0,0,0,0,0,0,0,0,374,0,0,156,0,0,0,0,0,0,2018-12-10T20:00:00Z,10 Dec 20:00,0,0,0,0,0,8,0,0,0,0,0,0,16,0,3542,0,0,0,2,2,0,0,-27,6,33,44,False,0,0,16,Watford FC,1,Goalkeeper,2018/2019
Rachid Ghezzal,0,17,0,0,0,3,0,0,13,2.6,1,0,492,0,0,157,1,1,0,4.2,9.8,0,2018-12-08T19:45:00Z,08 Dec 19:45,0,0,34,0,0,17,0,0,0,0,1,0,16,0,7508,2,1,0,2,0,30,1,-292,18,310,51,True,0,0,16,Leicester City,4,Right Winger,2018/2019
Raheem Sterling,0,34,0,0,0,11,0,0,26,27.4,9,0,270,0,0,155,1,2,0,9.2,19.8,2,2018-12-08T17:30:00Z,08 Dec 17:30,0,0,90,0,1,6,0,0,0,0,3,0,16,0,1282664,9,0,0,0,2,45,2,57497,104751,47254,116,False,0,0,16,Manchester City,4,Right Winger,2018/2019
Rajiv van La Parra,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,151,0,0,0,0,0,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,0,0,0,1,0,0,0,0,0,0,16,0,2058,0,0,0,0,1,0,0,-38,12,50,47,False,0,0,16,Huddersfield Town,4,Left Winger,2018/2019
Raúl Jiménez,0,6,0,0,0,0,0,1,4,7.7,0,0,437,0,0,159,1,0,0,3.4,2.4,0,2018-12-09T16:00:00Z,09 Dec 16:00,0,0,30,1,1,15,0,0,0,0,2,0,16,0,1063632,0,0,2,2,1,24,1,181998,205817,23819,61,False,0,0,16,Wolverhampton Wanderers,5,Centre-Forward,2018/2019
Riyad Mahrez,0,47,0,0,0,9,0,2,42,10.7,0,0,223,0,0,155,1,2,0,3.9,8.4,0,2018-12-08T17:30:00Z,08 Dec 17:30,0,0,83,0,0,6,0,0,0,0,5,0,16,0,185207,2,0,0,0,2,20,2,15925,27676,11751,85,False,0,0,16,Manchester City,4,Right Winger,2018/2019
Robbie Brady,0,22,0,0,0,8,1,1,12,11.5,1,0,79,0,0,153,0,0,0,4.2,7.8,1,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,90,0,0,3,0,0,0,0,4,0,16,0,1361,2,1,1,0,1,23,3,49,105,56,54,True,0,0,16,Burnley FC,3,Left Midfield,2018/2019
