,GW,player_name,goals_scored,assists,minutes,position_index,clean_sheets,total_points,fpl_pred
21306,114,Junior Stanislas,14,12,3773,4,8,238,229.92052883525042
21307,51,Philippe Coutinho,16,10,2798,4,10,216,214.8325285844204
21308,68,Edimilson Fernandes,0,1,1564,3,4,52,42.592550286326414
21309,63,Emerson Hyndman,0,0,58,3,0,1,2.7974752442241133
21310,89,Sadio Mané,29,17,5491,4,30,380,403.27897551763886
21311,24,David Button,0,0,360,1,1,15,13.816518736953068
21312,21,Harvey Barnes,1,3,988,4,1,44,47.85834586538162
21313,11,Willian Borges Da Silva,2,0,497,4,2,30,27.940298146635556
21314,11,Fernando Luiz Rosa,1,0,990,3,2,28,30.912211668410592
21315,42,Lukasz Fabianski,0,0,3690,1,10,134,150.3380287393153
21316,75,Asmir Begovic,0,0,5580,1,11,175,193.20292503904466
21317,5,Raúl Jiménez,2,0,431,5,2,20,24.08596340409234
21318,22,Harry Arter,0,2,1843,3,6,48,55.66866659271652
21319,49,Kasper Schmeichel,0,0,3656,1,11,155,151.90009504653932
21320,75,Phil Jones,0,0,3557,2,20,171,162.41074525843163
21321,23,Sam Field,0,0,166,3,1,5,6.412611849665193
21322,84,Pedro Rodríguez Ledesma,16,12,3996,4,25,272,275.4446926880912
21323,5,Paul Pogba,0,0,360,3,2,9,12.007621706317302
21324,7,Kepa Arrizabalaga,0,0,630,1,3,27,30.240576662307593
21325,35,Mousa Dembélé,1,2,1934,3,11,72,79.471931303886
21326,66,Sam Byram,0,1,1432,2,3,33,39.514452819788644
21327,39,Marouane Fellaini,1,0,1618,3,10,49,65.01149842877189
21328,101,César Azpilicueta,3,14,9000,2,42,444,443.88174657619425
21329,79,Maarten Stekelenburg,0,0,1683,1,4,68,66.52497392844039
21330,20,Jack Stephens,0,0,85,2,0,1,1.641205675016014
21331,103,Jordon Ibe,2,7,3551,4,7,141,144.51418744105342
21332,59,Ander Herrera,1,7,3225,3,15,121,128.40632030629428
21333,11,Robert Kenedy Nunes do Nascimento,0,0,16,3,0,1,1.9362725962901095
21334,68,Romelu Lukaku,28,8,4648,5,18,268,301.1428033944974
21335,4,Alex Pritchard,0,0,84,4,0,2,5.747130572471434
21336,33,Xherdan Shaqiri,4,2,1249,4,6,69,68.06024541864824
21337,59,Jacob Murphy,1,3,1425,4,3,66,58.104395675518944
21338,9,Fabian Schär,0,0,78,2,0,1,1.5522528678482264
21339,110,James Ward-Prowse,13,9,5238,3,14,256,248.10655495086718
21340,10,Benjamin Mendy,0,1,298,2,2,17,16.439999272894344
21341,23,Aaron Cresswell,0,1,1244,2,4,38,40.640139893397915
21342,75,Luke Shaw,0,3,1445,2,11,93,80.7790090582737
21343,42,Gareth McAuley,6,1,3140,2,7,131,133.01597451682363
21344,42,Maarten Stekelenburg,0,0,1683,1,4,68,66.52497392844039
21345,53,Ander Herrera,1,7,3021,3,15,116,125.74961218823346
21346,64,Theo Walcott,12,4,2219,4,8,149,155.56285682729526
21347,35,Joe Ledley,1,1,1160,3,2,40,37.78052251787339
21348,33,Gylfi Sigurdsson,8,11,2877,4,4,154,164.36605613066382
21349,50,James Morrison,6,2,1946,3,6,97,99.49562573582303
21350,17,Rajiv van La Parra,1,0,750,4,2,22,27.969502380512083
21351,71,James Tomkins,5,0,3910,2,12,148,153.80330968533622
21352,26,Jefferson Montero,0,1,347,4,0,16,17.29067431665044
21353,73,César Azpilicueta,3,11,6480,2,30,336,334.07877086828853
21354,2,Maarten Stekelenburg,0,0,180,1,0,5,3.7844102272880633
21355,29,Shkodran Mustafi,2,2,2004,2,6,76,78.80815407190731
21356,12,Mauro Zárate,0,1,204,5,0,8,12.22042662054919
21357,4,Sam Byram,0,0,258,2,1,6,8.79412203830843
21358,58,Michail Antonio,10,9,3494,4,13,172,187.3293907940557
21359,2,Fabio Borini,0,0,90,4,0,2,5.918528204975949
21360,35,Sam Field,0,0,225,3,1,9,7.615472672310549
21361,12,Lee Peltier,0,0,160,2,0,1,2.6282072520684245
21362,92,Ryan Bertrand,3,10,6722,2,24,259,271.49295959064057
21363,29,Brendan Galloway,0,0,247,2,1,9,8.643012794374776
21364,35,Nathaniel Chalobah,0,1,89,3,0,11,7.050688282129215
21365,66,Nacho Monreal,4,5,5076,2,20,227,224.32003371754547
21366,11,Álvaro Morata,7,3,716,5,6,63,68.38982980474286
21367,101,Martin Kelly,0,2,3617,2,7,90,91.60024825469729
21368,21,Elias Kachunga,1,1,1253,4,6,44,43.31698459323617
21369,25,Jason Puncheon,0,4,1923,4,2,54,72.56182005969713
21370,72,Mark Noble,6,0,4429,3,13,139,136.05150822077735
21371,53,Daryl Janmaat,4,1,1929,2,2,68,70.94946964178068
21372,90,Granit Xhaka,5,13,6936,3,24,236,236.43210636973345
21373,52,Dan Gosling,2,0,1733,3,4,60,54.328560986844465
21374,13,Grady Diangana,0,1,210,4,1,10,12.34082048185229
21375,4,Ben Mee,0,0,360,2,1,10,10.250988011073478
21376,22,Álvaro Arbeloa,0,0,258,2,0,0,4.002509413272339
21377,14,Jamie Murphy,0,0,166,4,0,6,8.075403536553566
21378,10,Tom Cairney,0,1,295,3,0,11,11.302871550663724
21379,78,Daryl Janmaat,5,3,3792,2,5,126,126.77007410020359
21380,20,Mile Jedinak,0,0,90,3,0,2,3.4550576297154905
21381,15,Gylfi Sigurdsson,5,5,1257,4,2,77,86.91065561815832
21382,47,Victor Wanyama,4,2,3110,3,12,106,119.63302480534817
21383,27,Nordin Amrabat,0,3,1403,4,2,46,52.72951173549579
21384,36,Jesse Lingard,1,2,1315,4,7,56,49.64591789939294
21385,52,Nathaniel Chalobah,0,0,560,3,3,17,17.927583495613497
21386,103,Joshua King,33,10,7199,5,23,394,387.45403840793165
21387,62,Saido Berahino,0,1,1346,5,6,41,36.53687511383201
21388,66,Laurent Koscielny,4,1,4866,2,19,218,201.78436610232188
21389,110,Charlie Austin,15,4,2912,5,15,178,175.37227333851433
21390,15,Joel Robles,0,0,90,1,1,7,9.09882585862868
21391,57,Ander Herrera,1,7,3225,3,15,121,128.40632030629428
21392,37,Callum Wilson,6,1,1361,5,6,63,70.08321619471316
21393,2,Davinson Sánchez,0,0,91,2,1,7,6.646569745180145
21394,94,Leroy Sané,21,31,5175,4,26,378,387.9557863053585
21395,25,Roberto Pereyra,2,3,1036,3,3,43,50.13938959680803
21396,55,Jonjo Shelvey,1,5,2964,3,9,95,99.05363931043642
21397,13,Shaun Maloney,1,1,151,4,0,15,18.100284379765093
21398,42,André Ayew,7,4,1691,4,6,106,107.01497466694683
21399,56,Ederson Santana de Moraes,0,1,4815,1,24,235,220.5039258399022
21400,44,Jordan Henderson,2,4,2566,3,9,91,95.31627022785993
21401,45,Kevin Wimmer,0,0,627,2,0,5,9.784636937073302
21402,69,Mathew Ryan,0,0,5850,1,15,230,213.04464176948068
21403,53,Jay Fulton,0,0,706,3,3,19,20.802549359417185
21404,9,Sam Vokes,3,0,736,5,2,33,36.191557836597255
21405,56,Stephen Ward,2,2,4700,2,15,167,161.54565969138616
21406,47,Steven Defour,1,4,1907,3,9,79,77.44684349839801
21407,70,Hugo Lloris,0,0,5704,1,28,262,255.45253658640127
21408,35,Philippe Coutinho,10,7,1960,4,5,139,144.2254888000407
21409,49,Jérémy Pied,0,0,129,2,0,5,2.2129272717195008
21410,30,Martin Cranie,0,0,179,2,0,2,2.887569073967761
21411,70,Abdelhamid Sabiri,0,1,265,4,1,12,13.904816547040596
21412,41,Stefano Okaka,5,0,1021,5,2,50,52.35407420751953
21413,21,Sam McQueen,0,1,506,2,1,20,14.829349857843091
21414,42,Divock Origi,7,4,1478,5,7,97,90.94979874080867
21415,64,Kyle Walker-Peters,0,5,292,2,2,33,34.30939166227152
21416,99,Mamadou Sakho,1,2,4353,2,18,190,172.89346757285455
21417,50,Claudio Yacob,0,0,2573,3,5,57,55.38530370483464
21418,26,Dominic Calvert-Lewin,1,0,302,5,0,16,16.203241349383504
21419,8,DeAndre Yedlin,0,0,360,2,0,6,5.518944872813115
21420,22,Demarai Gray,1,3,525,4,1,34,35.03837059802845
21421,22,Joe Bennett,0,1,1228,2,5,41,44.750467117715104
21422,24,Cyrus Christie,0,0,1395,2,2,24,32.08815933042611
21423,3,Benjamin Mendy,0,0,90,2,0,1,1.7050870540170031
21424,32,Jefferson Lerma,1,1,1985,3,7,51,63.324023901277016
21425,28,David Ospina,0,0,143,1,0,2,3.1291740159055212
21426,5,Matt Ritchie,0,4,447,3,2,24,27.68031698873326
21427,30,Edimilson Fernandes,0,0,551,3,1,24,14.253960899531307
21428,19,Ederson Santana de Moraes,0,0,1665,1,8,73,75.0650050343597
21429,48,Florian Lejeune,0,2,2103,2,5,66,62.72785925375079
21430,64,Dean Marney,1,2,1764,3,5,51,58.34672991740605
21431,82,Lewis Cook,0,4,2695,3,4,79,75.24957924976069
21432,60,Nicolás Otamendi,5,2,4462,2,19,212,205.48121408006068
21433,73,Carl Jenkinson,0,0,82,2,0,2,1.6030140209097699
21434,16,Jesús Navas,0,2,445,2,1,21,17.004096043249383
21435,76,Glen Johnson,0,0,2503,2,6,61,67.8138229687667
21436,36,Xherdan Shaqiri,4,2,1519,4,7,76,74.38878124956594
21437,93,Héctor Bellerín,3,13,6993,2,25,299,286.20354867832543
21438,61,Lys Mousset,0,1,451,5,2,25,19.199308435414466
21439,105,Laurent Koscielny,7,1,5914,2,20,265,242.37561996640886
21440,63,Jonjoe Kenny,0,2,1602,2,5,51,54.14700922821153
21441,60,Nick Pope,0,0,1674,1,9,93,76.42653677391279
21442,98,Eden Hazard,38,25,7071,4,37,541,511.9731085893916
21443,103,Daniel Amartey,1,1,2798,3,8,81,77.29081396267974
21444,22,Pascal Groß,4,5,1685,4,8,101,90.80256005922426
21445,3,Dejan Lovren,0,0,270,2,0,2,4.176683841017148
21446,53,Harry Winks,1,1,1023,3,2,49,35.1690313989897
21447,65,Benik Afobe,6,6,1992,5,5,112,104.15997971083566
21448,12,Raheem Sterling,4,3,941,4,2,54,65.1636861711374
21449,2,Dean Marney,0,0,180,3,1,5,6.697652569917061
21450,19,Jordan Henderson,1,4,1666,3,6,64,65.31007111821363
21451,106,Simon Francis,0,4,6873,2,18,185,187.72329491917208
21452,39,Kyle Walker-Peters,0,2,188,2,1,13,13.606869851346765
21453,71,Leroy Sané,14,19,3836,4,19,257,259.968610555449
21454,70,Erik Pieters,0,3,5328,2,16,162,159.70228086647853
21455,106,Adam Lallana,8,8,2961,4,12,172,158.72319439491264
21456,48,Eden Hazard,17,10,3370,4,18,247,246.70579157978932
21457,7,Wilfred Ndidi,0,1,630,3,0,17,18.13228906314805
21458,44,Fernando Luiz Rosa,2,2,3278,3,13,95,110.76737477815577
21459,42,Oumar Niasse,7,1,1248,5,2,63,71.33275159445331
21460,26,Matt Phillips,4,9,1985,4,6,111,112.10117704462401
21461,54,Divock Origi,7,4,1478,5,7,97,90.94979874080867
21462,1,Will Keane,0,0,21,5,0,1,4.2168597404012615
21463,92,Adrian Mariappa,0,0,3420,2,9,96,93.56549021723815
21464,3,Jake Livermore,0,0,270,3,1,7,8.534950113021637
21465,44,Pablo Zabaleta,0,1,3559,2,11,98,109.94628426099261
21466,27,Sam Baldock,0,0,24,5,0,1,4.296408053616716
21467,18,Gaël Clichy,0,0,821,2,3,31,26.677278292195616
21468,53,Rekeem Harper,0,0,20,3,0,1,2.0181788754628975
21469,34,Matthew Lowton,0,2,2880,2,8,81,88.97486969122586
21470,12,Lucas Digne,0,1,799,2,3,33,28.519592479856115
21471,10,Mauro Zárate,0,1,204,5,0,8,12.22042662054919
21472,62,Patrick van Aanholt,5,1,3429,2,7,118,127.31082388928813
21473,65,Philip Billing,2,0,2682,3,7,80,74.32908235347718
21474,113,Tyrone Mings,0,0,848,2,0,12,13.492328131910568
21475,86,Mason Holgate,0,1,2962,2,9,96,92.13588883761643
21476,76,Lewis Dunk,3,2,6571,2,17,188,192.2214393820566
21477,2,Joe Bryan,0,0,154,2,0,3,2.5470560863029412
21478,70,Aaron Lennon,0,5,1930,4,7,75,71.82493163103062
21479,3,Valon Behrami,0,0,243,3,0,4,6.603873633999285
21480,41,Danny Rose,2,3,1530,2,8,84,79.89381146079631
21481,35,Diafra Sakho,1,0,181,5,0,12,13.141684021787981
21482,22,Adrián San Miguel del Castillo,0,0,720,1,3,31,32.47387962917435
21483,5,Shay Given,0,0,450,1,0,13,9.531590651200023
21484,21,Christian Atsu,2,4,1281,4,4,60,63.83818102608454
21485,65,Raheem Sterling,22,24,4426,4,18,322,320.9480244838421
21486,32,Ragnar Klavan,0,0,1406,2,3,42,36.79380904602077
21487,36,Oliver McBurnie,0,0,82,5,0,5,5.826642842793248
21488,27,Antonio Valencia,1,3,2131,2,9,98,90.70055269886586
21489,51,Lewis Dunk,3,1,4429,2,13,140,150.85951489980891
21490,65,Pascal Groß,9,10,4289,4,12,222,201.09733657319305
21491,11,Loïc Damour,0,0,21,3,0,2,2.0386595395830476
21492,26,Aleksandar Kolarov,1,1,2085,2,7,77,75.68945467816111
21493,70,Adrián San Miguel del Castillo,0,0,1710,1,6,72,73.0883861718463
21494,99,Timothy Fosu-Mensah,0,0,2225,2,3,51,49.503251471764756
21495,12,Mikel Merino,1,0,598,3,2,23,23.343331594806344
21496,15,Jordi Amat,0,0,1080,2,2,18,26.673453691378896
21497,19,Ibrahim Afellay,0,0,77,3,0,3,3.187795734789333
21498,29,Eric Dier,1,0,2251,3,12,66,81.80033904868218
21499,52,Fernando Llorente,1,0,237,5,1,24,14.548136901502076
21500,9,Edimilson Fernandes,0,0,211,3,1,6,7.329702234379145
21501,48,Glen Johnson,0,0,2106,2,6,57,62.10162336486188
21502,23,Tom Carroll,0,1,181,3,0,8,8.947361441692308
21503,71,Thibaut Courtois,0,0,6030,1,29,258,273.5402288980756
21504,13,Michael Hefele,0,0,1,2,0,1,0.6125795671033529
21505,39,Glen Johnson,0,0,1957,2,6,56,59.721998396719684
21506,21,Nemanja Matic,0,7,1618,3,11,68,80.04343543011329
21507,6,Chris Löwe,0,0,512,2,5,32,31.328029504043666
21508,77,James Milner,7,8,5003,3,19,222,209.58793800140484
21509,3,Steve Mandanda,0,0,90,1,0,2,2.2528513796398038
21510,71,Francis Coquelin,0,1,1943,3,5,59,51.20783594991188
21511,33,Ryan Sessegnon,2,7,1866,3,0,81,72.66066174109243
21512,24,Fabio Borini,1,0,767,4,3,22,27.752003916476596
21513,98,Nacho Monreal,6,7,6174,2,23,282,280.1599934283133
21514,59,Jeff Hendrick,4,2,4307,3,17,138,151.9030846751914
21515,3,Connor Wickham,0,0,245,5,0,6,10.050585155939856
21516,5,Floyd Ayité,0,0,21,4,0,1,3.938116849702766
21517,47,Divock Origi,7,4,1478,5,7,97,90.94979874080867
21518,68,Mohamed Elneny,0,2,1260,3,5,44,42.50798650622552
21519,23,Mathias Jorgensen,3,1,1787,2,3,62,66.12303241190072
21520,77,Sergio Romero,0,0,270,1,3,30,23.1409698341763
21521,32,Luke Shaw,0,3,680,2,4,44,37.01840415003336
21522,12,Geoff Cameron,0,0,630,3,2,20,17.435944248408518
21523,3,Craig Dawson,0,0,270,2,2,12,13.725833335561079
21524,36,Adam Clayton,0,2,2624,3,10,67,79.17045541319673
21525,64,Emre Can,7,7,4074,3,15,175,181.54397417338998
21526,53,Edimilson Fernandes,0,1,1414,3,3,47,37.93582881645712
21527,3,Aymeric Laporte,0,0,180,2,1,7,7.750610453653625
21528,6,Michail Antonio,5,0,501,4,1,40,48.25593680467924
21529,15,Aaron Cresswell,0,1,524,2,1,12,15.107621799213277
21530,46,Daniel Sturridge,4,6,1051,5,4,70,71.6915345969896
21531,45,Zlatan Ibrahimovic,17,7,2438,5,11,163,171.70503190690965
21532,73,Manuel Lanzini,11,10,4498,4,13,218,217.24030851786665
21533,62,Scott Dann,4,1,3186,2,3,93,94.8735369685504
21534,98,Sam Byram,0,1,1495,2,3,34,40.60123736277147
21535,85,Calum Chambers,2,1,3450,2,9,111,112.30873961452816
21536,89,Stephen Ward,2,2,5918,2,18,200,188.0147015805976
21537,36,Robbie Brady,2,7,1996,3,7,95,89.46804379151139
21538,38,Marc Pugh,2,3,1329,4,5,64,60.74806330502082
21539,15,Mathieu Debuchy,0,0,15,2,0,1,0.777946563136866
21540,63,Ademola Lookman,1,1,488,4,1,28,26.468543211592404
21541,57,James Collins,2,0,1982,2,8,83,83.56045254820665
21542,63,Alfie Mawson,6,1,4950,2,15,188,191.09232151712195
21543,15,Kevin Mirallas,1,2,865,4,3,38,39.18394754563211
21544,35,Sol Bamba,4,1,2475,2,7,95,105.37036686161422
21545,45,Andreas Christensen,0,0,2067,2,8,79,71.11012859724111
21546,18,Marcin Wasilewski,0,0,90,2,0,1,1.7050870540170031
21547,44,Jan Bednarek,1,0,462,2,2,23,22.503186606018573
21548,20,Dominic Calvert-Lewin,1,0,120,5,0,11,11.56462535126785
21549,9,Sadio Mané,4,2,717,4,1,46,56.135498432920244
21550,75,Cheikhou Kouyaté,3,4,5431,3,16,163,159.32050837057773
21551,69,Chung-yong Lee,0,1,593,4,2,30,22.125631943052014
21552,64,Mason Holgate,0,1,2542,2,9,89,86.31597927219308
21553,77,Ben Mee,1,2,5715,2,19,192,187.29833593761145
21554,33,Yohan Cabaye,4,4,2037,3,6,88,92.53307492473964
21555,6,Fernando Llorente,1,1,540,5,1,20,25.881505139899488
21556,14,Grant Leadbitter,0,0,30,3,0,2,2.2230566357129717
21557,33,Claudio Bravo,0,0,1968,1,6,73,82.35393386198676
21558,10,Joe Bennett,0,1,720,2,2,22,22.775583268647004
21559,81,Granit Xhaka,4,12,6126,3,22,210,214.3563717850227
21560,11,Christian Eriksen,0,3,863,4,4,35,36.34943532086551
21561,73,Andrew Robertson,1,15,4893,2,29,303,314.94100258589276
21562,65,Christian Fuchs,2,5,4667,2,12,156,154.48595878881508
21563,40,Pablo Zabaleta,0,1,3379,2,10,90,102.35240100224046
21564,54,Konstantinos Mavropanos,0,0,341,2,1,7,9.972417492774305
21565,1,Bacary Sagna,0,0,90,2,0,2,1.7050870540170031
21566,57,Demarai Gray,4,5,1982,4,7,106,97.31302943012967
21567,69,Moussa Sissoko,1,4,2105,3,10,95,84.09821162289347
21568,94,Nick Pope,0,0,3114,1,11,152,133.55371109926278
21569,38,Federico Fernández,0,1,2430,2,6,63,69.6135809251263
21570,45,Benik Afobe,6,5,1635,5,5,95,91.83114160854744
21571,14,Jorge Luiz Frello Filho,1,0,1209,3,7,39,47.35937450780253
21572,46,Pierre-Emerick Aubameyang,28,11,3418,5,11,262,269.81649193656904
21573,62,Jonny Evans,4,2,4450,2,9,142,140.29362500238824
21574,53,Morgan Schneiderlin,1,0,1831,3,6,52,54.311920776726865
21575,14,Issa Diop,0,0,1080,2,2,25,26.673453691378896
21576,26,Wilfred Ndidi,2,3,2241,3,6,75,79.00798890040123
21577,5,Mathew Ryan,0,0,450,1,1,12,15.782715919992556
21578,50,Patrick van Aanholt,5,1,3086,2,5,105,113.40947543000378
21579,57,Fraser Forster,0,0,5130,1,18,207,214.84838165449992
21580,114,Ruben Loftus-Cheek,8,7,2886,3,11,162,158.1133706403216
21581,84,Héctor Bellerín,3,11,6273,2,24,279,277.21048707132445
21582,40,Jack Butland,0,0,630,1,3,34,30.240576662307593
21583,71,Jon Flanagan,0,0,360,2,1,9,10.250988011073478
21584,27,Chris Löwe,0,0,1312,2,6,50,48.58958955435641
21585,41,Konstantinos Mavropanos,0,0,205,2,1,5,8.077806539622882
21586,100,Steve Cook,5,2,8344,2,22,263,281.5658422205181
21587,50,Nemanja Matic,1,1,3897,3,17,105,121.4082517607578
21588,67,Adrian Mariappa,0,0,2311,2,6,61,65.17458651907661
21589,64,Jérémy Pied,0,1,309,2,0,12,7.204134150458067
21590,69,Wayne Routledge,3,2,2272,4,6,89,83.03159325130518
21591,7,Tom Cleverley,0,0,133,3,0,4,4.339888535935458
21592,45,Glen Johnson,0,0,2048,2,6,57,61.18876638323876
21593,84,Ashley Williams,2,3,4990,2,18,183,187.97654142287286
21594,27,Christian Kabasele,2,0,558,2,1,29,25.06963423787296
21595,112,Alberto Moreno,0,2,1723,2,6,71,60.78530823462263
21596,21,Mile Jedinak,0,0,90,3,0,2,3.4550576297154905
21597,54,Anthony Martial,10,9,2214,4,13,160,162.14914282918278
21598,8,Borja Bastón,1,1,142,5,0,13,15.228420073802525
21599,23,Gabriel Fernando de Jesus,8,4,1007,5,6,77,83.20342347688278
21600,87,Mason Holgate,0,1,2962,2,9,96,92.13588883761643
21601,36,Alex Iwobi,3,5,1411,4,9,87,79.49627480191144
21602,80,Juan Mata,9,9,3668,4,25,208,212.73854920054396
21603,24,Fabian Schär,2,0,968,2,3,40,42.40380058496659
21604,74,Charlie Daniels,5,5,5881,2,15,217,205.43704809321537
21605,34,Andre Gray,8,2,2114,5,8,96,101.28939784370532
21606,44,Michael Keane,1,2,2919,2,7,99,91.36927663264235
21607,33,Stefan Johansen,0,0,409,3,0,11,9.996442820881555
21608,33,Adam Lallana,7,7,2064,4,6,123,126.4366861397168
21609,55,Michel Vorm,0,0,416,1,2,17,20.63129940272053
21610,57,Andy King,2,1,1896,3,1,63,53.97205284595917
21611,24,Kelechi Iheanacho,4,3,475,5,1,47,43.88677952410485
21612,62,Ibrahim Afellay,0,0,546,3,0,21,12.748137897571738
21613,2,Fabian Delph,0,0,30,3,0,2,2.2230566357129717
21614,74,Abdelhamid Sabiri,0,1,265,4,1,12,13.904816547040596
21615,90,Lys Mousset,2,1,881,5,2,56,38.95903548114937
21616,27,John Terry,0,0,367,2,1,11,10.35439374454445
21617,19,Alexandre Lacazette,8,2,1270,5,8,74,84.1476317838033
21618,9,Craig Gardner,0,1,188,3,1,12,10.339626578701527
21619,71,Junior Stanislas,12,9,2752,4,6,182,183.84987927203395
21620,35,Álvaro Arbeloa,0,0,258,2,0,0,4.002509413272339
21621,31,Lee Cattermole,0,0,312,3,0,6,8.019505021257828
21622,25,Conor Coady,0,0,2250,2,6,60,64.28650158284016
21623,6,Didier Ndong,0,0,468,3,0,9,11.188280337160847
21624,96,Jeff Hendrick,5,5,6029,3,20,204,198.6378738936603
21625,84,Christian Fuchs,2,5,5020,2,12,161,156.93131494378156
21626,27,Peter Crouch,4,3,1020,5,3,59,59.51340099779581
21627,93,Alberto Moreno,0,2,1723,2,6,71,60.78530823462263
21628,8,Jefferson Lerma,0,1,434,3,2,13,16.885629007469674
21629,47,Nacho Monreal,2,3,3963,2,15,164,158.71756001046919
21630,49,Theo Walcott,10,3,1962,4,8,125,131.51765408364435
21631,74,Ciaran Clark,5,1,2602,2,6,106,111.33602456744642
21632,21,Johann Berg Gudmundsson,1,2,922,4,3,41,40.68183085982109
21633,80,Anthony Martial,13,12,3184,4,18,220,220.21733441801211
21634,18,Floyd Ayité,0,0,161,4,0,7,7.934332374052971
21635,23,Elias Kachunga,1,1,1253,4,6,44,43.31698459323617
21636,34,Rajiv van La Parra,3,0,1997,4,6,71,65.86474618584985
21637,40,Nathan Redmond,7,2,3078,4,13,133,129.56897506411264
21638,47,Ainsley Maitland-Niles,0,0,329,3,2,12,11.384364077175682
21639,41,James McArthur,5,3,2106,3,3,96,90.55863734655075
21640,8,Gerard Deulofeu,0,0,278,4,0,8,11.203039104022793
21641,22,James Morrison,3,1,898,3,3,47,48.036145271831785
21642,94,Morgan Schneiderlin,1,1,3482,3,11,100,94.17401045569208
21643,37,Loris Karius,0,0,900,1,3,32,37.37512816307074
21644,37,Theo Walcott,10,3,1916,4,8,122,130.5499132080053
21645,8,Cesc Fàbregas,0,1,89,3,0,7,7.050688282129215
21646,19,Xherdan Shaqiri,3,0,912,4,5,46,44.13463444432669
21647,87,Simon Mignolet,0,0,4230,1,16,177,181.91507647482257
21648,90,James McCarthy,1,1,817,3,0,29,27.944509285262072
21649,33,Hamza Choudhury,0,1,375,3,0,13,12.952005093485127
21650,23,Alberto Moreno,0,1,257,2,0,10,6.476502264205916
21651,110,Ashley Young,4,10,5412,2,17,191,225.83895796526747
21652,63,Daryl Janmaat,5,2,2729,2,2,89,93.50633898723616
21653,46,Philip Billing,1,0,1475,3,4,44,43.59979955949187
21654,43,Paul Pogba,7,7,2968,3,16,146,167.57490091725634
21655,32,Alfie Mawson,4,0,2160,2,5,79,89.0636819612091
21656,7,James Maddison,3,2,560,4,2,40,44.59883604378601
21657,72,Rob Holding,0,1,1449,2,6,52,53.17610501058006
21658,16,Phil Jagielka,0,1,1170,2,2,33,30.45230951663318
21659,93,Andy Carroll,10,3,2142,5,6,108,115.27093904515287
21660,94,James McArthur,12,7,5882,3,16,253,240.79356618844122
21661,1,David Brooks,0,0,66,4,1,3,4.134402850678594
21662,46,Christian Fuchs,2,4,3643,2,10,123,130.11634951763517
21663,94,Shane Long,5,5,3316,5,7,127,136.20315654330625
21664,39,Ademola Lookman,1,1,442,4,1,26,25.212476234072028
21665,63,Hal Robson-Kanu,5,2,1485,4,5,79,80.06233049227258
21666,14,Will Keane,0,0,280,5,1,8,10.847553565702938
21667,98,Morgan Schneiderlin,1,1,3482,3,11,100,94.17401045569208
21668,34,Joe Ledley,1,1,1160,3,2,40,37.78052251787339
21669,32,Theo Walcott,10,3,1893,4,8,119,130.0603027477522
21670,55,Michy Batshuayi,7,1,469,5,0,65,52.73908139021479
21671,8,Antonio Rüdiger,0,1,540,2,2,22,19.905744496248083
21672,50,Phil Jones,0,0,2477,2,13,114,104.10211212819591
21673,52,Stephen Ward,2,2,4480,2,14,156,153.62178455075355
21674,73,Chris Brunt,3,11,4124,3,11,171,156.02134785597138
21675,3,Tiemoué Bakayoko,0,0,105,3,0,3,3.763600712692501
21676,34,Daley Blind,1,2,1740,2,9,97,80.46337890583753
21677,86,Michail Antonio,12,10,4183,4,16,208,220.04091531655104
